CIRCLE
posix_time: time in seconds since the 1970 epoch.
x_mocap: x position in m from the ASTA mocap frame.
y_mocap: y position in m from the ASTA mocap frame.
z_mocap: z position in m from the ASTA mocap frame.
qx_mocap: quaternion i component from the ASTA mocap frame.
qy_mocap: quaternion j component from the ASTA mocap frame.
qz_mocap: quaternion k component from the ASTA mocap frame.
qw_mocap: quaternion scalar component from the ASTA mocap frame.
ax: x dir body-fixed acceleration in m/s/s measured by IMU.
ay: y dir body-fixed acceleration in m/s/s measured by IMU.
az: z dir body-fixed acceleration in m/s/s measured by IMU.
wx: angular velocity in rad/s around body-fixed x axis measured by IMU.
wy: angular velocity in rad/s around body-fixed y axis measured by IMU.
wz: angular velocity in rad/s around body-fixed z axis measured by IMU.
ax_c: x dir gravity compensated acceleration in m/s/s measured by IMU.
ay_c: y dir gravity compensated acceleration in m/s/s measured by IMU.
az_c: z dir gravity compensated acceleration in m/s/s measured by IMU.
qx: quaternion i component from the NED frame to body fixed frame measured by IMU.
qy: quaternion j component from the NED frame to body fixed frame measured by IMU.
qz: quaternion k component from the NED frame to body fixed frame measured by IMU.
qw: quaternion scalar component from the NED frame to body fixed frame measured by IMU.
pwm0: Motor pulse width modulation for motor0 in microseconds.
pwm1: Motor pulse width modulation for motor1 in microseconds.
pwm2: Motor pulse width modulation for motor2 in microseconds.
pwm3: Motor pulse width modulation for motor3 in microseconds.
pwm4: Motor pulse width modulation for motor4 in microseconds.
pwm5: Motor pulse width modulation for motor5 in microseconds.
N0: Motor thrust in N for motor0.
N1: Motor thrust in N for motor1.
N2: Motor thrust in N for motor2.
N3: Motor thrust in N for motor3.
N4: Motor thrust in N for motor4.
N5: Motor thrust in N for motor5.
Fx: Body fixed surge force (N).
Fy: Body fixed sway force (N).
Fz: Body fixed heart force (N).
Mx: Body fixed roll moment (Nm).
My: Body fixed pitch moment (Nm).
Mz: Body fixed yaw moment (Nm).
posix,x_mocap,y_mocap,z_mocap,qx_mocap,qy_mocap,qz_mocap,qw_mocap,ax,ay,az,wx,wy,wz,ax_c,ay_c,az_c,qx,qy,qz,qw,pwm0,pwm1,pwm2,pwm3,pwm4,pwm5,N0,N1,N2,N3,N4,N5,Fx,Fy,Fz,Mx,My,Mz
1645468364.0067625,2.637533929408923,-0.41345817631021586,0.01851842223308355,-0.01576851118412241,-0.02484735463022016,0.9847516279660493,0.17145901621417292,-0.39082487115183684,0.4322131644240827,9.882581224515715,-0.009988699031876403,-0.000390744701623435,0.20013610019494715,-0.36063310524417785,0.4119503084499774,0.0759987020098757,0.00108002872014392,0.001506803215158105,-0.03072335401121874,-0.999526207060293,1567.0401072545806,1491.0401072545806,1468.0,1475.0,1444.0,1514.0,3.752706114800378,-0.3377750272320075,-1.4244013347561122,-1.0931825232546544,-2.596059387342393,0.7695197046778048,3.4149310875683705,-0.7695197046778048,-5.11364324535316,-0.0965757849959482,-0.01373321763303467,0.5088813165676146
1645468364.1067624,2.625022117148018,-0.4073422824940376,0.018757513687568804,-0.015399156957707077,-0.02475055160669202,0.9865056599109329,0.16111132525012464,-0.35814292074442516,0.44855413962778856,9.825387811302743,-0.009480051019776135,0.0011663147929862356,0.19757741429808112,-0.32389106562224745,0.42520594745615586,0.018825638193017462,0.0012608065034832284,0.0016962264822023957,-0.0406766183958188,-0.9991701286060161,1567.873177416952,1491.873177416952,1468.0,1475.0,1444.0,1514.0,3.807054898047309,-0.29839395242350997,-1.4244013347561122,-1.0931825232546544,-2.596059387342393,0.7695197046778048,3.508660945623799,-0.7695197046778048,-5.11364324535316,-0.0965757849959482,-0.01373321763303467,0.5106026030380345
1645468364.2067623,2.612692349406748,-0.40163462469232747,0.01918786636212329,-0.015172515916156915,-0.024938998531419457,0.9881716740492897,0.1505476127995663,-0.36227151588085404,0.42802561029786607,9.830304823821281,-0.005570660553210342,0.0031155102700610943,0.20073131612598621,-0.32606058758291206,0.40475954029797145,0.02374939649416201,0.0012787556471634506,0.0017841218496633755,-0.05058018440088362,-0.9987175910332174,1568.0,1492.0,1468.0,1475.0,1444.0,1514.0,3.815328694647178,-0.2923987675567332,-1.4244013347561122,-1.0931825232546544,-2.596059387342393,0.7695197046778048,3.522929927090445,-0.7695197046778048,-5.11364324535316,-0.0965757849959482,-0.01373321763303467,0.5108646433873401
1645468364.3067622,2.6076468546555454,-0.3993525187929199,0.01927123204901008,-0.015509697358444907,-0.025011944401169668,0.9887706433923009,0.14651439072902536,-0.3730703577196836,0.40374328087873557,9.846294257719684,-0.0013628242570419087,0.005291655887607114,0.20487606454397134,-0.33562109520572053,0.38128207783590223,0.0397415917490741,0.0012584414697151968,0.0018367422539183834,-0.06047650806643735,-0.9981671376453195,1568.0,1492.0,1468.0,1475.0,1444.2028832320973,1513.7971167679027,3.815328694647178,-0.2923987675567332,-1.4244013347561122,-1.0931825232546544,-2.585815830964999,0.7594631345670023,3.522929927090445,-0.7594631345670023,-5.103399688975765,-0.09481588522655775,-0.01194059526699063,0.5103618148817999
1645468364.4067621,2.605101013740998,-0.39816186274120696,0.019347856057445722,-0.015453882629957973,-0.025338355689313426,0.989066432093402,0.1444532386229168,-0.38123907664562856,0.4364181565825155,9.854462976645628,-0.003295553738667296,0.010332912969669466,0.20779048014198404,-0.3487116801140398,0.41729673932660893,0.047885846625732614,0.0010890114530701977,0.0015858944874034256,-0.07048140145908448,-0.9975112385537785,1568.0,1492.0,1468.040712554147,1475.040712554147,1445.0,1513.0,3.815328694647178,-0.2923987675567332,-1.4224680961504752,-1.0912633614480873,-2.545569476118544,0.719951438208227,3.522929927090445,-0.719951438208227,-5.059300933717107,-0.08790295719566514,-0.005571653240996793,0.5083862300638612
1645468364.506762,2.60255517282645,-0.39697120668949404,0.019424480065881367,-0.015397999201257857,-0.025664654335833113,0.9893578239010904,0.14239144435014198,-0.38245935,0.41640975533820346,9.85568325,-0.0014701567429877735,0.00820544454604162,0.20616637407590638,-0.35433886488948907,0.4018490954937389,0.04908465563764267,0.0008556092459680096,0.001369384590002077,-0.08085668849007113,-0.9967244296419561,1568.0,1492.0,1468.8741386162221,1475.8741386162221,1445.0,1513.0,3.815328694647178,-0.2923987675567332,-1.3828927987537079,-1.0519762299859188,-2.545569476118544,0.719951438208227,3.522929927090445,-0.719951438208227,-4.980438504858171,-0.08793609627814396,-0.019372578291310547,0.5083862300638612
1645468364.606762,2.5800118149960474,-0.3879056680457186,0.019920687712426294,-0.014951097521934461,-0.025833289572179122,0.9917619793578386,0.12456838336027194,-0.38245935,0.4177922937590692,9.843857262481864,-0.0013130623100613122,0.010109580512704698,0.19996044279765132,-0.3587303562571233,0.408242167260219,0.037241698921510996,0.0005938374476095966,0.0011619179032896477,-0.09080618072157756,-0.9958677295939617,1568.7085065192175,1492.7085065192175,1469.0,1476.0,1445.0,1513.0,3.861845519269838,-0.258869786343847,-1.3769162617572874,-1.046043210903008,-2.545569476118544,0.719951438208227,3.6029757329259913,-0.719951438208227,-4.9685289487788395,-0.08794110083819758,-0.021456750605193493,0.5098798320559852
1645468364.7067618,2.5695998678171925,-0.3841751127814385,0.02023098177867409,-0.014990689194624488,-0.02538611426459469,0.9927263474841723,0.11672713245321108,-0.3886786008261391,0.4185763245869316,9.84539882623921,-0.0005731842897013362,0.010573358445747581,0.19699669933219674,-0.36978486857071313,0.41394912116420174,0.03876923138516812,0.00033070518008053863,0.0009357963630970333,-0.1007361924336453,-0.99491267679793,1569.405765471102,1493.405765471102,1469.405765471102,1476.0,1445.405765471102,1513.0,3.907794235955727,-0.22585023111235125,-1.3576745547484095,-1.046043210903008,-2.525155488327815,0.719951438208227,3.681944004843376,-0.719951438208227,-4.928873253979233,-0.09015389714421854,-0.021251601468369487,0.5113666856232404
1645468364.8067617,2.5484288233605117,-0.37651339755154084,0.020521231453751454,-0.014477505878564613,-0.025562437168007386,0.9945241433127351,0.10029303065337193,-0.40270521584257357,0.41314443168514825,9.865806182921286,0.0009138309260961171,0.008042582565845856,0.19905182755621711,-0.38911006520167307,0.41303100232660384,0.0591656504286984,8.240361926399255e-05,0.000688246258473166,-0.11075812331804435,-0.9938471500415927,1570.0,1494.0,1470.0,1475.9607172931103,1446.0,1513.0,3.947058032044879,-0.1976955359132262,-1.3294955017881875,-1.0478949706930976,-2.495259656174312,0.719951438208227,3.7493624961316527,-0.719951438208227,-4.872650128655597,-0.09360744061050436,-0.02062710714627972,0.5126442322255934
1645468364.9067616,2.5423540537398757,-0.37456369633798775,0.02053888163378125,-0.015005725716814508,-0.025604059758787844,0.9949776459881382,0.09559677977569847,-0.4167818866485284,0.44129777329705794,9.872844518324264,-0.008640944549843675,0.00613657300971502,0.20280421959709255,-0.40686254204754074,0.44048911828106385,0.06619982808963326,0.00010134607980162314,0.0004970078163365888,-0.1208564566304163,-0.9926698643572006,1570.0,1494.0,1470.0,1475.1257532354036,1446.0,1513.0,3.947058032044879,-0.1976955359132262,-1.3294955017881875,-1.0872546022117335,-2.495259656174312,0.719951438208227,3.7493624961316527,-0.719951438208227,-4.912009760174233,-0.09813379823514752,-0.013739171630518406,0.5126442322255934
1645468365.0067616,2.516348881244166,-0.36704505692576367,0.020810149922388384,-0.013687341830574585,-0.025854978774878475,0.9967301200913044,0.07532094296367817,-0.3898895913330518,0.44474662826661154,9.849859463066442,-0.01175573225803563,0.005983541128421867,0.20390650788954665,-0.3785604682411764,0.44336870958778113,0.04321630686636696,0.00014583088131698066,0.0005633117530133924,-0.13104406183641953,-0.9913763741741255,1570.0,1494.0,1469.2925369459106,1475.0,1446.0,1513.0,3.947058032044879,-0.1976955359132262,-1.3630439374631658,-1.0931825232546544,-2.495259656174312,0.719951438208227,3.7493624961316527,-0.719951438208227,-4.9514861168921325,-0.09495743905246089,-0.006830809204886068,0.5126442322255934
1645468365.1067615,2.515494302704245,-0.3668260585644187,0.020848203510080886,-0.01388681983369268,-0.025966548702970944,0.9967703972776365,0.07471057284177084,-0.3726527,0.4639285369598182,9.858699236959817,-0.014715229232122744,0.004765548918525017,0.20413975512947524,-0.3551755849392059,0.46073799359268364,0.052066796982790126,0.0002886389654676597,0.0008582755289286684,-0.14123699161866715,-0.989975399820204,1569.4659742991937,1493.4659742991937,1468.4659742991937,1475.5340257008063,1446.5340257008063,1513.0,3.91177250890016,-0.22299755069614524,-1.402274511143318,-1.0680089189405444,-2.468486599021852,0.719951438208227,3.688774958204015,-0.719951438208227,-4.938770029105715,-0.08755095858312076,0.0003144454358517809,0.5114961287639864
1645468365.2067614,2.4896139824958268,-0.3601253980271991,0.0209748368553867,-0.014009914801345833,-0.025973004413537247,0.9980353781964747,0.055267614361515616,-0.37416021194959537,0.476764892453643,9.874550616352833,-0.01720152463061239,0.0032885779599068307,0.20409896310242856,-0.35005476852121264,0.47097167025875675,0.0679324648744363,0.00047871373573547354,0.0011695676071378923,-0.15135719997042918,-0.9884783259950028,1569.2737877456702,1493.2737877456702,1467.7262122543298,1475.7262122543298,1446.7262122543298,1513.2737877456702,3.8990738633626516,-0.2321033053648605,-1.4374211296329105,-1.0589493769642135,-2.4588514418119067,0.7335226221417177,3.666970557997791,-0.7335226221417177,-4.955221948409031,-0.08484220731790046,0.006565836337413044,0.5117615055107498
1645468365.3067613,2.4870709903518113,-0.35955245332319247,0.020975466274583753,-0.014137235408366406,-0.026055635675090852,0.9981293130877752,0.05347070954739093,-0.38030425479220625,0.4214685068701447,9.831542316454556,-0.01270947970191296,0.0043784091582859345,0.2022950909658188,-0.35148514659464886,0.41284446778052086,0.02493912772577598,0.0006719630345160111,0.0013783754233482038,-0.16134313162129493,-0.986897179257042,1569.9047828232378,1493.9047828232378,1467.0952171767622,1475.0952171767622,1446.0952171767622,1513.9047828232378,3.940766597214406,-0.20220690383126771,-1.4674276825488701,-1.0886940510180159,-2.490486000315608,0.7647999542875719,3.7385596933831384,-0.7647999542875719,-5.046607733882494,-0.09028562437427684,0.011486253318973683,0.5146819503346312
1645468365.4067612,2.4615576850573526,-0.3536200685567855,0.020899598026926588,-0.012842433238407261,-0.026540039275655923,0.9990132733574223,0.03321412168719651,-0.3887800287824206,0.42735536512968353,9.867022080259364,-0.006418796449997162,0.0033792894729829503,0.20359984484839683,-0.3569026365315016,0.41874948117010996,0.06042775089521507,0.0007108233727802383,0.0015263245674871655,-0.17119325494598273,-0.9852360298550025,1570.7051064773384,1494.7051064773384,1467.0,1476.4102129546768,1446.0,1513.2948935226616,3.9939466104999806,-0.1642444784860439,-1.4719556723139249,-1.026726809012999,-2.495259656174312,0.7345687989196685,3.829702132013937,-0.7345687989196685,-4.993942137501236,-0.07734822053133553,0.0005989944017070897,0.5149204151793763
1645468365.506761,2.4607643413977525,-0.3534365872041665,0.020895501130626173,-0.012867523191613791,-0.026610536844393434,0.9990311470654062,0.032604805917920913,-0.37965482702440656,0.422382490536611,9.844465158097625,-0.006511832973132238,0.007685994924214754,0.20557022437979225,-0.3482896233546465,0.41392507338010837,0.037869015402342374,0.0007131003240647229,0.0014947854695979942,-0.1808679145912998,-0.9835060012911574,1571.0,1495.0,1467.0,1475.7098029769302,1446.0,1513.645098511535,4.013556610574597,-0.15025439262171858,-1.4719556723139249,-1.0597333454930216,-2.495259656174312,0.7519278531271194,3.863302217952878,-0.7519278531271194,-5.026948673981258,-0.084181806712842,0.006375138285711036,0.5164346580239323
1645468365.606761,2.4599709977381528,-0.3532531058515475,0.02089140423432576,-0.012892608291388873,-0.02668102437604654,0.9990486439542373,0.03199547785061498,-0.353727911497611,0.3992627743317418,9.82276491283413,-0.008411392949936373,0.01169046345041636,0.2041113772074971,-0.324646241473517,0.39227419233039906,0.016160674957694923,0.0006324588704302977,0.0013878945425505895,-0.19080310483599813,-0.9816271435374325,1571.0,1495.0,1467.0,1475.0,1446.6454023166687,1514.0,4.013556610574597,-0.15025439262171858,-1.4719556723139249,-1.0931825232546544,-2.462902799408031,0.7695197046778048,3.863302217952878,-0.7695197046778048,-5.02804099497661,-0.09110703617679973,0.01789119432809595,0.5173142506014665
1645468365.706761,2.433084708574085,-0.34916057114393556,0.02115158080544079,-0.012520372021435208,-0.027465703537225366,0.9994826913631002,0.011100679223544059,-0.3936896247909478,0.430108656093212,9.857798846744343,-0.0074589579883594685,0.01435839696770301,0.20295992777935842,-0.3678760831662375,0.4241824024939049,0.05118477439076085,0.0005599529093916697,0.0012287086868790337,-0.20088642538312693,-0.9796136079212515,1571.0,1495.0,1467.6449095677403,1475.0,1447.6449095677403,1513.3550904322597,4.013556610574597,-0.15025439262171858,-1.441287425035343,-1.0931825232546544,-2.412903214312315,0.7375526553752769,3.863302217952878,-0.7375526553752769,-4.947373162602313,-0.08903965098589427,0.021274178446094392,0.5157158981363401
1645468365.8067608,2.4054697121166555,-0.34482836507875475,0.021914832923906093,-0.0121322661390087,-0.027248989707968244,0.9994994910882526,-0.010538880042554613,-0.4058080009602919,0.42993530128039037,9.880589199679902,-0.0072921669406294356,0.012327199913327013,0.2033338575796373,-0.38237070956644703,0.4239900453463153,0.07396905659167669,0.0005481896630684649,0.0011041196486132317,-0.21104901643622562,-0.9774747020098252,1571.0,1495.0,1467.3543065811973,1475.6456934188027,1447.3543065811973,1513.0,4.013556610574597,-0.15025439262171858,-1.4551068575527093,-1.062744979502316,-2.4274228036914094,0.719951438208227,3.863302217952878,-0.719951438208227,-4.945274640746435,-0.0808698857106445,0.015825080838632825,0.5148358372779877
1645468365.9067607,2.4020892751634015,-0.3444691543860813,0.02199915365801497,-0.012091332069675352,-0.027243862303739392,0.9994706420728643,-0.013038684366619636,-0.38680088032380633,0.43920489838096954,9.830452003238063,-0.007445553379624218,0.009809010444821355,0.20315105545926046,-0.36629654657997857,0.43169003664360767,0.023826577809844852,0.0006043155710362655,0.0009347094620918864,-0.22101962332287892,-0.9752687256480261,1571.6449701044737,1495.6449701044737,1467.6449701044737,1475.3550298955263,1447.0,1513.6449701044737,4.056722353582948,-0.1196134221442317,-1.4412845462510828,-1.0764466581152696,-2.4451252579383436,0.7519214882116929,3.937108931438716,-0.7519214882116929,-4.962856462304696,-0.08962990330142773,0.012706040624901575,0.5178746886192104
1645468366.0067606,2.3987088382101476,-0.34410994369340786,0.022083474392123843,-0.01205032241070472,-0.0272385645829848,0.9994355448109739,-0.015538407178621618,-0.37794854420032997,0.4518909384006612,9.84116636959604,-0.011811686759321212,0.010694794731126006,0.2059203284267689,-0.3591128098028374,0.4426969668649087,0.034538782957418114,0.0006779743325221875,0.0008258141391678895,-0.23113319165030194,-0.9729215313165583,1571.4612074637996,1495.4612074637996,1467.4612074637996,1475.0,1448.0775850724008,1514.0,4.044423720100784,-0.12834354096478578,-1.4500232568962153,-1.0931825232546544,-2.3913746203396893,0.7695197046778048,3.9160801791359985,-0.7695197046778048,-4.934580400490559,-0.09362926394983634,0.026570452966956554,0.5183442202564309
1645468366.1067605,2.3953284012568936,-0.3437507330007344,0.022167795126232716,-0.012009237418470976,-0.02723309657882345,0.9993941995219939,-0.018038032851403877,-0.3760485627180053,0.4379033872819959,9.889435117768976,-0.015766774476928664,0.010001006660066373,0.2106041201561935,-0.3566613002586779,0.4282446121914912,0.08280913088942041,0.0007169259911003941,0.0008403166368642452,-0.24142744214236334,-0.9704182449159069,1571.0,1495.0,1466.6276610062146,1475.0,1448.6276610062146,1514.0,4.013556610574597,-0.15025439262171858,-1.4896896368111332,-1.0931825232546544,-2.363905567658291,0.7695197046778048,3.863302217952878,-0.7695197046778048,-4.946777727724078,-0.08906763025962078,0.03831915367131195,0.5173142506014665
1645468366.2067604,2.3919479643036397,-0.34339152230806097,0.022252115860341593,-0.01196807734981925,-0.027227458325438905,0.999346606464397,-0.020537545758417028,-0.38979635913332666,0.42415559086667454,9.82757003390003,-0.010040556112719975,0.003602743620144306,0.21439368170144588,-0.36795231917195653,0.4149481118009346,0.02094875615930558,0.000734830489045143,0.0009598002363487323,-0.25156655249106635,-0.9678392472282875,1570.8266981541215,1494.8266981541215,1466.1733018458785,1475.1733018458785,1447.8266981541215,1514.0,4.002032284167092,-0.15847603032472907,-1.511330102496617,-1.085013193410665,-2.4038203908373705,0.7695197046778048,3.843556253842363,-0.7695197046778048,-5.000163686744652,-0.08563950377373138,0.033691508387234566,0.5169344414004498
1645468366.3067603,2.3885675273503857,-0.3430323116153875,0.022336436594450466,-0.011926842462063993,-0.027221649858078987,0.9992927659357134,-0.023036930273816602,-0.39915703280106685,0.4354680156021349,9.823347682801067,-0.010150565703651814,0.0061962051372333625,0.21377551003121378,-0.3747736348445524,0.42880787397326786,0.016730484244590317,0.0006542398288981736,0.0011110100926745936,-0.26224350688823383,-0.9650008708399083,1570.116146694495,1494.116146694495,1466.883853305505,1475.883853305505,1447.116146694495,1514.0,3.9547816221297145,-0.19218540393685912,-1.4774875703719288,-1.0515182862134138,-2.4393221437588672,0.7695197046778048,3.7625962181928556,-0.7695197046778048,-4.96832800034421,-0.08567948064038662,0.01569464974463328,0.5153771932315463
1645468366.4067602,2.3851870903971317,-0.342673100922714,0.022420757328559342,-0.011885533012987422,-0.027215671213055678,0.9992326782725306,-0.02553617077256082,-0.40207265,0.4199613690513849,9.874273532134387,-0.0042777356356679475,0.004338835876245078,0.2113079268559039,-0.37683989965530457,0.417975327458685,0.06765675902889393,0.00044806421146015405,0.0012112970011552784,-0.2723355728137712,-0.9622014694325886,1569.2933957362484,1493.2933957362484,1467.0,1476.0,1446.2933957362484,1513.2933957362484,3.9003694530773747,-0.231174283284613,-1.4719556723139249,-1.046043210903008,-2.480550437492503,0.7344945562436224,3.669195169792762,-0.7344945562436224,-4.998549320709436,-0.07955661428037847,0.006553478001775275,0.5118522574938098
1645468366.5067601,2.321214729461586,-0.3389822633850522,0.024454995972373234,-0.011197819721404953,-0.02765624217841406,0.9969342420867814,-0.0723315840895987,-0.39842168764567804,0.3984216876456792,9.903570262937034,0.0001229335363637185,0.003788777078417272,0.20892445106031937,-0.37418116531505263,0.4003971427114516,0.09695057300950469,0.000251753664502082,0.001214599763430062,-0.2820935210429831,-0.9593861093183909,1569.5423673068274,1493.5423673068274,1467.5423673068274,1474.9152653863453,1445.4576326931726,1513.5423673068274,3.916820144687876,-0.21937806757850026,-1.4461637543247334,-1.0971955329837249,-2.522546057724436,0.7468356453974344,3.6974420771093754,-0.7468356453974344,-5.065905345032895,-0.09056489249033503,0.003642315177203892,0.513004576680505
