ZIGZAG1
posix_time: time in seconds since the 1970 epoch.
x_mocap: x position in m from the ASTA mocap frame.
y_mocap: y position in m from the ASTA mocap frame.
z_mocap: z position in m from the ASTA mocap frame.
qx_mocap: quaternion i component from the ASTA mocap frame.
qy_mocap: quaternion j component from the ASTA mocap frame.
qz_mocap: quaternion k component from the ASTA mocap frame.
qw_mocap: quaternion scalar component from the ASTA mocap frame.
ax: x dir body-fixed acceleration in m/s/s measured by IMU.
ay: y dir body-fixed acceleration in m/s/s measured by IMU.
az: z dir body-fixed acceleration in m/s/s measured by IMU.
wx: angular velocity in rad/s around body-fixed x axis measured by IMU.
wy: angular velocity in rad/s around body-fixed y axis measured by IMU.
wz: angular velocity in rad/s around body-fixed z axis measured by IMU.
ax_c: x dir gravity compensated acceleration in m/s/s measured by IMU.
ay_c: y dir gravity compensated acceleration in m/s/s measured by IMU.
az_c: z dir gravity compensated acceleration in m/s/s measured by IMU.
qx: quaternion i component from the NED frame to body fixed frame measured by IMU.
qy: quaternion j component from the NED frame to body fixed frame measured by IMU.
qz: quaternion k component from the NED frame to body fixed frame measured by IMU.
qw: quaternion scalar component from the NED frame to body fixed frame measured by IMU.
pwm0: Motor pulse width modulation for motor0 in microseconds.
pwm1: Motor pulse width modulation for motor1 in microseconds.
pwm2: Motor pulse width modulation for motor2 in microseconds.
pwm3: Motor pulse width modulation for motor3 in microseconds.
pwm4: Motor pulse width modulation for motor4 in microseconds.
pwm5: Motor pulse width modulation for motor5 in microseconds.
N0: Motor thrust in N for motor0.
N1: Motor thrust in N for motor1.
N2: Motor thrust in N for motor2.
N3: Motor thrust in N for motor3.
N4: Motor thrust in N for motor4.
N5: Motor thrust in N for motor5.
Fx: Body fixed surge force (N).
Fy: Body fixed sway force (N).
Fz: Body fixed heart force (N).
Mx: Body fixed roll moment (Nm).
My: Body fixed pitch moment (Nm).
Mz: Body fixed yaw moment (Nm).
posix,x_mocap,y_mocap,z_mocap,qx_mocap,qy_mocap,qz_mocap,qw_mocap,ax,ay,az,wx,wy,wz,ax_c,ay_c,az_c,qx,qy,qz,qw,pwm0,pwm1,pwm2,pwm3,pwm4,pwm5,N0,N1,N2,N3,N4,N5,Fx,Fy,Fz,Mx,My,Mz
1645467621.2171736,5.377369169287681,-1.0263636739840034,-0.01075788753343861,-0.015545028155882127,0.011367440772842352,0.06141255738244766,0.9979266662363805,-0.5326447815798491,0.4862999189479106,9.85568325,-0.01248440979875314,0.0006979865258732058,0.14628401054898185,-0.539094910842198,0.4564701068853738,0.04908117706495489,-0.0011646177489739611,-0.0010311564199298599,-0.8061668474384168,0.5916862297477786,1548.396249430333,1472.396249430333,1522.0,1525.0,1443.0,1488.0,2.606908057042279,-1.2161161865028154,1.1723296278469206,1.3265828016446903,-2.6467340433264326,-0.48123081245284993,1.3907918705394637,0.48123081245284993,-0.14782161383482162,0.10195450716599226,-0.9004881327431575,0.4155862473850434
1645467621.3171735,5.399079818085122,-1.0247191154006987,-0.009773833417524476,-0.016111915022470617,0.011104941248523686,0.07822601328440514,0.9967435865456089,-0.49650730950088295,0.464617435700531,9.85568325,-0.007532389727507072,0.003980203777523628,0.14812805558313288,-0.5091056944360178,0.4360592075094546,0.049083332455330066,-0.001385061255594342,-0.0007828045932910194,-0.8015919741345301,0.5978693635112892,1547.0,1471.0,1522.0,1525.0,1443.0,1487.9853073924367,2.525916119422618,-1.2821340949230944,1.1723296278469206,1.3265828016446903,-2.6467340433264326,-0.4819230967920806,1.2437820244995237,0.4819230967920806,-0.14782161383482162,0.10207565692535762,-0.9004881327431575,0.4138296198101529
1645467621.4171734,5.4136687092364735,-1.0232807367402001,-0.00914609165147463,-0.01576543086554912,0.011969300880700981,0.08652652339892931,0.9960528840250127,-0.4961296466553683,0.4609125500000012,9.838291810033896,5.030890660900379e-05,0.00444686528571429,0.13819839951920238,-0.5063091455748402,0.4322943184908929,0.03168927812989528,-0.001294784495066506,-0.0008508903439890357,-0.7974299285014493,0.6034095695702107,1547.0,1471.0,1522.0,1525.0,1443.0,1487.1476669968526,2.525916119422618,-1.2821340949230944,1.1723296278469206,1.3265828016446903,-2.6467340433264326,-0.5213909261251671,1.2437820244995237,0.5213909261251671,-0.14782161383482162,0.10898252705864776,-0.9004881327431575,0.4118562283434986
1645467621.5171733,5.424428730910506,-1.0204093285313698,-0.008525573570528584,-0.01542987485467606,0.01159821325208196,0.09318320405992267,0.995461848034597,-0.5036319711729081,0.46440537117290936,9.82975612117291,0.002086431599148132,0.009078133935277236,0.124827445003044,-0.5078300855466631,0.437755355282703,0.02314484356317439,-0.0009967251896447285,-0.0009490105242551272,-0.7935857656814211,0.6084568500935409,1547.0,1471.0,1522.6864815458746,1525.6864815458746,1443.0,1487.0,2.525916119422618,-1.2821340949230944,1.207483621946288,1.362173543221822,-2.6467340433264326,-0.5283486801454274,1.2437820244995237,0.5283486801454274,-0.07707687815832232,0.1102503599721362,-0.912868461486545,0.4115083406424856
1645467621.6171732,5.431373466039659,-1.0186512593818944,-0.008104762712329109,-0.0166057708627525,0.011186230408062903,0.09776163214825678,0.995008432076342,-0.5099458,0.47442550786307136,9.837923103931535,-0.0038896665975176863,0.013785218360036211,0.11326961140323367,-0.5075879198666399,0.4530038205015667,0.03129716916111925,-0.0005742322020624344,-0.0009368852935455568,-0.7901037886471391,0.6129721002368395,1548.0406836491784,1472.0406836491784,1522.4796581754108,1525.4796581754108,1443.0,1487.0,2.586282829957969,-1.2329281605439069,1.1968924158336316,1.3514507536952551,-2.6467340433264326,-0.5283486801454274,1.3533546694140624,0.5283486801454274,-0.09839087379754588,0.11023522787953649,-0.9091385122496808,0.4127918299004444
1645467621.717173,5.431918503080623,-1.0185483410593936,-0.008084568664151217,-0.016418010455257485,0.011204978341354215,0.09826241234372346,0.9949620071708533,-0.5106819441137835,0.4905778813712623,9.845508527943108,-0.009184412058279053,-0.002362091349707019,0.11275727611060517,-0.5080669415872949,0.4748477154860836,0.03887152680629775,-0.00039016220010182047,-0.0007132433370342805,-0.7867284806554836,0.6172986609275238,1549.351897259733,1473.351897259733,1521.648102740267,1525.0,1443.351897259733,1487.351897259733,2.6625163731066017,-1.1709552696274244,1.1543804913313442,1.3265828016446903,-2.6289017707477327,-0.5117680316199436,1.4915611034791774,0.5117680316199436,-0.14793847777169805,0.10936267121952492,-0.8942263861516592,0.41526083733341584
1645467621.817173,5.432463540121587,-1.0184454227368926,-0.008064374615973325,-0.01623024531048459,0.011223723041543919,0.0987631641864032,0.994915295177503,-0.553059232837943,0.5047036442793155,9.824319883581028,-0.008997482455989138,0.0026048474583680445,0.1317103079918674,-0.5557333027908141,0.48954548166147244,0.017682507973586316,-0.0005871338080720848,-0.0005197768118899659,-0.7828861118488681,0.6221645449397764,1549.6375590214614,1473.6375590214614,1521.1812204892692,1525.0,1444.1812204892692,1488.0,2.679288258416715,-1.1574763185139014,1.1305663437980193,1.3265828016446903,-2.586909580927245,-0.48123081245284993,1.5218119399028134,0.48123081245284993,-0.12976043548453522,0.1067572848316159,-0.882710277114742,0.4171663857243784
1645467621.917173,5.452556458505973,-1.0147804829943148,-0.0065869637378701724,-0.016149869107102963,0.010941166759784425,0.11184107291826764,0.9935346229529443,-0.5335888741606075,0.49674699031022906,9.829655459689771,-0.005077145541903718,0.006520661758672698,0.1337505526622791,-0.5362348999714709,0.48362047631347305,0.023015057569001844,-0.0005247808142660883,-0.00043736004583447605,-0.7788800851580412,0.6271725012032097,1548.0181401775767,1472.0181401775767,1522.0,1525.0,1445.0,1487.9818598224233,2.5848145918579455,-1.2339698116365092,1.1723296278469206,1.3265828016446903,-2.545569476118544,-0.4820855389398312,1.3508447802214365,0.4820855389398312,-0.04665704662693315,0.10210408430121398,-0.8827843334817771,0.4150559294548708
1645467622.0171728,5.455409733813203,-1.0142631917864806,-0.00637689311492062,-0.01594408743508077,0.010755425067206828,0.11385762888906861,0.9933109016069669,-0.49478736619372715,0.4782984169031376,9.8458766,-0.00042923459593991505,0.007662234743765369,0.12606905047808806,-0.4938284204273844,0.46829621122176995,0.039232117359672865,-0.00028451486370123557,-0.0004263979346490763,-0.7748306377858747,0.6321686641905216,1549.0,1473.0,1522.0,1525.0207331252095,1445.0,1487.0,2.641929685280047,-1.187569460573286,1.1723296278469206,1.3276577137174959,-2.545569476118544,-0.5283486801454274,1.454360224706761,0.5283486801454274,-0.045582134554127636,0.11032374890056594,-0.8829724430945181,0.41397496776586196
1645467622.1171727,5.477915226481954,-1.0091905313065692,-0.005111758184624258,-0.015918827243459412,0.010957419657681813,0.12837398004181252,0.9915375167596346,-0.5077660489719894,0.4707192000000011,9.84369684897199,0.0007688606963753324,0.0017503764739810932,0.12176758314127668,-0.5013877202265336,0.4626868581102927,0.03705280034406345,-1.04745016542214e-05,-0.0005229641427096614,-0.7710168226917758,0.6368145613324723,1549.0179238042901,1473.0179238042901,1522.0,1526.0179238042901,1445.0179238042901,1487.0,2.6429782633902192,-1.1867232206588896,1.1723296278469206,1.379361195862152,-2.5446677327519907,-0.5283486801454274,1.4562550427313297,0.5283486801454274,0.007023090957081795,0.1162696493472014,-0.891862747380686,0.41399823665837615
1645467622.2171726,5.489698298373583,-1.0052338618904813,-0.004644164429179469,-0.016004879273030747,0.010745740850648024,0.13740531931812908,0.990327294946529,-0.5103950936835493,0.47482157747342085,9.819660440106322,0.002359405507000443,0.001427011200045911,0.1274940600256604,-0.49830189708572487,0.46425084957966206,0.013023903350657569,0.00012748522849004716,-0.000809266150674113,-0.7671985873539071,0.6414091178007867,1549.9884026105553,1473.9884026105553,1522.0115973894447,1526.9652078316658,1446.0,1487.0,2.699753198898447,-1.1409038238030265,1.172923517897655,1.4286911679031344,-2.495259656174312,-0.5283486801454274,1.5588493750954204,0.5283486801454274,0.1063550296264773,0.12187429877607993,-0.8919530098456427,0.4152581236033981
1645467622.3171725,5.498333539136424,-1.0022692175625796,-0.0042019067702261095,-0.015912207153170547,0.010629145365599621,0.1440046098150263,0.9893919826258618,-0.5535937335585902,0.4969645003378865,9.781934084572246,-0.01137262761921193,0.012436220759019508,0.1377300123165833,-0.5404829783323978,0.4921347910416397,-0.024705426421808604,0.00035127348130425246,-0.0006200520531092287,-0.7629294532237131,0.6464813543685225,1548.9796568732372,1472.9796568732372,1522.9593137464742,1524.0203431267628,1446.0,1487.0203431267628,2.6407463192240965,-1.1885308281758322,1.221459183629123,1.2760049273401752,-2.495259656174312,-0.5273901553901624,1.4522154910482643,0.5273901553901624,0.002204454794986259,0.09856603772004942,-0.8737266592501318,0.4139973641814837
1645467622.4171724,5.508120968915746,-0.9986958983685708,-0.004112641992322385,-0.016569988670323083,0.010125890678502406,0.14825896378650616,0.9887578983099877,-0.5578267314621755,0.5087934814621766,9.849051447193263,-0.01130613834909076,0.002734422636261454,0.14032234387382975,-0.5492938749707719,0.5084463879140759,0.042405429836257585,0.0003185695513825622,-0.00029661395513838124,-0.7584535170302941,0.6517269927185617,1547.8052226249806,1471.8052226249806,1521.0,1525.0,1446.0149828750016,1488.0,2.5728495647796596,-1.244126164221102,1.1213228751112183,1.3265828016446903,-2.494508498752267,-0.48123081245284993,1.328723400558558,0.48123081245284993,-0.046602821996358595,0.107820283730598,-0.8649224807139307,0.41489066821244514
1645467622.5171723,5.508670291846445,-0.9985233851884701,-0.004079774324804802,-0.016423434774948245,0.010156485773452545,0.14834335126647674,0.9887473725486999,-0.5099458,0.46035190859995273,9.778071012100073,-0.009754026724253524,0.0009705539407361121,0.13258880988808217,-0.5059239569583908,0.45844442098609645,-0.028577972434995727,9.075055065601819e-05,-0.0002080225853190514,-0.7540294374498008,0.6568405864059245,1536.9095872016114,1460.9095872016114,1521.0,1525.0,1446.8531086767991,1488.0,1.9625667611253506,-1.7643072499175951,1.1213228751112183,1.3265828016446903,-2.4524895660331048,-0.48123081245284993,0.19825951120775542,0.48123081245284993,-0.00458388927719601,0.107820283730598,-0.8575691674880773,0.4045289706472963
1645467622.6171722,5.509219614777145,-0.9983508720083693,-0.004046906657287219,-0.016276880392681922,0.01018708056730206,0.14842773434863915,0.9887368174748666,-0.5099458,0.4274131465293097,9.827479155206039,-0.001956496331649826,0.0003340234015480016,0.08577418397544916,-0.5074346655689397,0.4271989409069984,0.020829525479007495,8.897685200060776e-05,-9.281239500360718e-05,-0.7504701371447436,0.6609043476350633,1526.046799157432,1450.046799157432,1522.3774155142412,1525.6887077571207,1446.3112922428793,1487.3112922428793,1.3850287544113058,-2.2960996720647975,1.191719617409181,1.3622889614870792,-2.479653206902029,-0.5136812534317108,-0.9110709176534916,0.5136812534317108,0.07435537199423103,0.10950969391950767,-0.8808908125147006,0.3976457063731663
1645467622.7171721,5.528861964213095,-0.9883265807894404,-0.0032598515923111756,-0.016375781473959274,0.010340349643336778,0.14494937996536125,0.9892495075551103,-0.49652691560655066,0.41497650780327644,9.829360507803276,0.007270817170531141,-0.0047490760534291375,0.013100204509954791,-0.4873039963022317,0.4126901051740368,0.022716387995266794,0.00027509746717778726,-0.00039877934998013237,-0.7493864527791526,0.6621326979446738,1521.1028584289895,1445.1028584289895,1523.0,1526.4485707855054,1445.5514292144946,1487.0,1.1266578233786897,-2.5404754707631003,1.2235385704771033,1.4017837243017772,-2.517827171625326,-0.5283486801454274,-1.4138176473844104,0.5283486801454274,0.10749512315355467,0.11295921171528729,-0.9000511566207361,0.39530289481903447
1645467622.817172,5.547977811588591,-0.975698674277427,-0.0023873285721101255,-0.017091976437878183,0.011778406961583133,0.13451619119079816,0.9906939627243194,-0.5033799528119136,0.4292759037492192,9.839310752811913,0.00111131763169766,-0.001722063393300088,-0.0477706748199255,-0.4952058475483765,0.42860615174297023,0.03266581754721528,0.00028959105423427274,-0.000301241762831924,-0.7504810714288079,0.6608918117343339,1520.2285786374305,1444.2285786374305,1522.542842725139,1526.3142640877086,1445.457157274861,1487.2285786374305,1.0821273276295278,-2.584518472230862,1.2001742461063647,1.3949418219251735,-2.5226100735891483,-0.5175785421496304,-1.5023911446013343,0.5175785421496304,0.07250599444238984,0.11297451609534832,-0.8956020747836202,0.39578533987646336
1645467622.917172,5.548918797654243,-0.9750487994692666,-0.0023947674577370864,-0.01723915161284281,0.011854587705358448,0.13396806845537007,0.9907647738168444,-0.5252144892319702,0.4492852202560111,9.86114528923197,-0.00785457189122641,0.004780116508564527,-0.0926409138088571,-0.5238559670718843,0.455049767092891,0.05449961361038565,0.000244659749407147,0.00017596641644275507,-0.7529446172783562,0.6580838187411823,1521.227288872996,1445.227288872996,1521.454577745992,1524.227288872996,1447.0,1487.772711127004,1.1329161424557022,-2.5341346138427876,1.1445553653134335,1.286689153855372,-2.4451252579383436,-0.4919401794986708,-1.4012184713870854,0.4919401794986708,-0.0138807387695382,0.1024349170945903,-0.853364710993751,0.39711382799939277
1645467623.0171719,5.549859783719894,-0.9743989246611062,-0.0024022063433640473,-0.017386321048604558,0.011930764502542577,0.13341990111972377,0.9908352550671494,-0.5496358937526848,0.4403722624946315,9.88417621249463,0.006817636293985463,0.003865709732066231,-0.11855817922430635,-0.55466943748931,0.4595560302206966,0.07754630535349667,0.00044530672276188156,0.0009078960294325601,-0.7566344971536193,0.6538373002084021,1522.454029820169,1446.454029820169,1522.7729850899154,1525.2270149100846,1447.454029820169,1487.0,1.195627037862772,-2.4725359040432746,1.2119133769703903,1.3383524246557217,-2.4224779580193547,-0.5283486801454274,-1.2769088661805026,0.5283486801454274,0.12778784360675724,0.10700150950926289,-0.8702301579379565,0.39542130431192396
1645467623.1171718,5.569380329130759,-0.9633528170061545,-0.001347986221750572,-0.017048521223456445,0.013485803281553115,0.12038313783429938,0.9924894866743489,-0.5742907047468007,0.3910626405063999,9.8348665905064,0.011967774537577596,-0.0035780688992384903,-0.12785844433363497,-0.57881738731637,0.41598728126304185,0.028249610637504884,0.0006486929717302623,0.0011169800015716164,-0.7609219197978219,0.6488421715057536,1524.225332323882,1448.225332323882,1522.0,1525.774667676118,1449.225332323882,1487.0,1.2865881408396285,-2.3839405810994743,1.1723296278469206,1.3667455667394899,-2.3341793051230644,-0.5283486801454274,-1.0973524402598456,0.5283486801454274,0.20489588946334625,0.11481885199809527,-0.8528195374491581,0.39569336901572544
1645467623.2171717,5.5868732117381885,-0.9536788654498357,-0.0007552823859236761,-0.017597032550804758,0.013605547597391965,0.10661828430674823,0.9940511933353667,-0.5920873823410766,0.4094494146821545,9.833010816170539,0.009688320981861117,-0.0022455673827127495,-0.1332998829231498,-0.5938034266442496,0.44302632338581316,0.026419972653648937,0.0010343623705696718,0.0013674510582698998,-0.765335136101642,0.6436296991441356,1525.2200915165051,1449.2200915165051,1522.0,1525.0,1450.0,1487.2200915165051,1.337993480248257,-2.334439439446881,1.1723296278469206,1.3265828016446903,-2.295727662538411,-0.5179784371904791,-0.9964459591986237,0.5179784371904791,0.20318476695319987,0.10838534149507735,-0.8390620161052538,0.3964308639054169
1645467623.3171716,5.594354310811725,-0.950186314943991,-0.0008559301912597103,-0.017072774452236157,0.013895493421475271,0.10149564318780235,0.9945924140314821,-0.5938525534219201,0.4216859500000012,9.84042304657808,0.010886639918449618,-0.005266234463788714,-0.13790709853911148,-0.5939602042845546,0.45879151182470107,0.03384325501841526,0.0012034732926040604,0.0014598662272771955,-0.7697554143937351,0.6383361359457586,1526.1543282971588,1450.1543282971588,1522.1543282971588,1525.1543282971588,1450.1543282971588,1487.8456717028412,1.3864633787498912,-2.2880915418644867,1.1802326167623458,1.3345839760028806,-2.2880915418644867,-0.48850243273960486,-0.9016281631145957,0.48850243273960486,0.2267250509007395,0.10323833204209237,-0.8405089235601998,0.3981486942336733
1645467623.4171715,5.604824872592789,-0.9447041330875552,-0.0008051380442985944,-0.017157579741549207,0.0142645672525813,0.09316353520958642,0.9954007711900575,-0.5857295077513257,0.4256901883730127,9.840537615502651,0.014053207373951826,-0.009610833190457066,-0.14152413982270312,-0.5844845829767318,0.46452093770716746,0.03396570635939051,0.0013018613229206534,0.00149350660509209,-0.7742062501021041,0.632930293869676,1526.8751755156336,1450.8751755156336,1522.8751755156336,1525.8751755156336,1450.8751755156336,1487.1248244843664,1.4239957845530515,-2.2524242245346873,1.2171464406183405,1.3719564111739415,-2.2524242245346873,-0.5224672166062555,-0.8284284399816356,0.5224672166062555,0.3366786272575949,0.10923490951998883,-0.8472672383572196,0.3966649402147772
1645467623.5171714,5.615618234934978,-0.9397133049064355,-0.001160231622251541,-0.016810690551705924,0.014983480799178632,0.08661636946383244,0.9959871989775875,-0.573375672681743,0.44422094097738657,9.815829945363486,0.013406474214281625,-0.00528756619566385,-0.1415895306829889,-0.5680409448171263,0.4906872022895731,0.009293209610184653,0.0016972354323932057,0.0016759273634118167,-0.7788400768474608,0.627218020592203,1528.657747747963,1452.657747747963,1523.0,1525.1711261260184,1451.8288738739816,1487.0,1.51737720405589,-2.1645966844753954,1.2235385704771033,1.3354548620297368,-2.205361357372946,-0.5283486801454274,-0.6472194804195057,0.5283486801454274,0.3536320751338943,0.10533139255400265,-0.8337620882289626,0.3970095631738265
1645467623.6171713,5.624523327686525,-0.9352384020427691,-0.0014201480772582191,-0.016354158605359572,0.014799803346080559,0.08024713062007673,0.9965309354678722,-0.581046146266218,0.48788723879865514,9.837301115665545,0.011517893041481797,-0.011184939786181777,-0.13467749748914667,-0.57305864329312,0.5330776120309755,0.030759047347371695,0.0017519914403557482,0.001551213521798991,-0.783232815318711,0.6217241199041008,1529.0,1453.0,1521.6198305296593,1526.3801694703407,1452.0,1487.0,1.5353145649569342,-2.1477392780579976,1.153001079410283,1.3982910444205363,-2.19692006922196,-0.5283486801454274,-0.6124247131010634,0.5283486801454274,0.3543720546088592,0.12066936500162889,-0.8309371337842364,0.39713375793944583
1645467623.7171712,5.63431526468127,-0.9306319097387517,-0.0021128375054367083,-0.01706762358140756,0.014832359816494323,0.07452178671408329,0.9969629885971184,-0.588399,0.47988469335352824,9.874471441654045,0.010579784783370696,-0.01375943919321275,-0.12643288468436087,-0.5788677042808302,0.5253823728276178,0.06793230954802112,0.0018124607065663951,0.0015273412200861988,-0.7872535414418083,0.6166248808654382,1529.0,1453.0,1521.7736224204136,1526.2263775795864,1452.0,1487.0,1.5353145649569342,-2.1477392780579976,1.1608610519378266,1.390300615363701,-2.19692006922196,-0.5283486801454274,-0.6124247131010634,0.5283486801454274,0.35424159807956757,0.11884656881942533,-0.8309143038916104,0.39713375793944583
1645467623.817171,5.637731847780868,-0.9293945038612185,-0.002324781946451027,-0.01662902957856373,0.01544895632864163,0.07277418077897556,0.997090128190817,-0.588399,0.4316402904687422,9.904624193457035,0.010660683812017761,-0.010669084386482345,-0.119877364744259,-0.5774808262935883,0.4815896496478942,0.0981074841727418,0.0019981363281245225,0.0016742488074440894,-0.7911110178925723,0.6116670350044401,1529.0,1453.0,1522.99562145749,1525.0,1452.0,1487.0,1.5353145649569342,-2.1477392780579976,1.2233143499448986,1.3265828016446903,-2.19692006922196,-0.5283486801454274,-0.6124247131010634,0.5283486801454274,0.3529770823676289,0.10433689097092581,-0.8306930136420211,0.39713375793944583
1645467623.917171,5.65478139371735,-0.9237427260324396,-0.0036435332894534113,-0.015602769341324403,0.015319441474711782,0.06274289573321462,0.9977901569652786,-0.5550577813902434,0.4398279046524403,9.779686930213414,0.004525300320542509,-0.007152955821762094,-0.117732994992547,-0.5494949017962587,0.4862768501541739,-0.026851119579242633,0.0016627807313371657,0.0017096587442079823,-0.7947416302045787,0.6069432044656128,1529.0,1453.0,1522.146572874494,1525.0,1452.0,1487.0,1.5353145649569342,-2.1477392780579976,1.1798354697680211,1.3265828016446903,-2.19692006922196,-0.5283486801454274,-0.6124247131010634,0.5283486801454274,0.3094982021907513,0.10933696219126675,-0.8230842096110675,0.39713375793944583
1645467624.017171,5.665144356225682,-0.9207086547657644,-0.004084479540732155,-0.015478275378301966,0.014921873087254038,0.056692530529847025,0.9981601663445621,-0.5549298301187884,0.42978438976242445,9.820948481306672,0.00812924132777568,-0.010292100713026416,-0.11483513591580687,-0.549970791899564,0.4779423364773576,0.014418180314345323,0.0016803490687911683,0.0018081294927617764,-0.7982926050261862,0.6022647456519851,1528.4096481259696,1452.4096481259696,1522.0,1525.0,1452.0,1487.0,1.5043059601716704,-2.176773250287937,1.1723296278469206,1.3265828016446903,-2.19692006922196,-0.5283486801454274,-0.6724672901162664,0.5283486801454274,0.3019923602696508,0.11020013401219331,-0.8217706872748749,0.3969066751955835
1645467624.1171708,5.666126820992694,-0.9202769348625154,-0.004242807074174883,-0.015486672257969533,0.014835463513117677,0.056026178909781205,0.9981989477461367,-0.55897905,0.4318600933700044,9.858707137753331,0.014506671929379463,-0.01401988264291278,-0.1138489726666447,-0.5517109023368437,0.47645581569455614,0.0521642522206089,0.0016571480800529072,0.0016013517107656718,-0.8018166023253284,0.5975657501634489,1528.0,1452.0,1522.3497906688024,1525.6995813376047,1452.0,1487.0,1.4827889338048408,-2.19692006922196,1.1902420381381964,1.3629303295943074,-2.19692006922196,-0.5283486801454274,-0.7141311354171194,0.5283486801454274,0.35625229851054346,0.11232017254290255,-0.8312661764670312,0.39674910134081076
1645467624.2171707,5.6671092857597065,-0.9198452149592664,-0.004401134607617611,-0.01549506212115863,0.014749047217543129,0.05535980190618099,0.9982372768981053,-0.55897905,0.4511059000000011,9.84302287497419,0.017224450040697514,-0.015410156241596517,-0.11564117220462192,-0.5479726968674985,0.48541049886642945,0.03643912277222197,0.0014888666314882466,0.0010757921272405587,-0.8053516022417269,0.592794587284783,1528.1481362816496,1452.1481362816496,1522.8518637183504,1526.7037274367008,1451.7037274367008,1487.1481362816496,1.4905698854950127,-2.189634609690343,1.215952668128658,1.4151018591084414,-2.2115570586946096,-0.5213688144261889,-0.6990647241953302,0.5213688144261889,0.41949746854248976,0.11414169948725816,-0.8474570275380491,0.3971550762250065
1645467624.3171706,5.687961399926722,-0.9130660449719618,-0.005563860456791175,-0.01597456795901404,0.014771800053386878,0.04377396118277097,0.9988045091128067,-0.55897905,0.4511059000000011,9.829077425975294,0.0020244434378813778,-0.012177430342571939,-0.11711324483375515,-0.5488254551679843,0.48319293466437535,0.02248524637428596,0.0013806427199375677,0.001018940605616421,-0.808948314880439,0.587877265624229,1528.8591599197146,1452.8591599197146,1522.1408400802854,1525.2816801605707,1450.2816801605707,1487.8591599197146,1.5279168508484353,-2.1546659046340264,1.179541899438283,1.3412178082677213,-2.2818115931629213,-0.4878668967215465,-0.6267490537855913,0.4878668967215465,0.23894811454308307,0.10396943644165606,-0.8404499776520619,0.39910367204440583
1645467624.4171705,5.690252137421262,-0.9124078844698685,-0.005678390222725083,-0.01594673998240544,0.015090869391183441,0.04272288364331537,0.9988456949690234,-0.5704475261871744,0.416700471438478,9.8262633,0.0062196342910478064,-0.010026785733221303,-0.11290416627418642,-0.5625118041557479,0.44750389710421157,0.019665065803561775,0.0012443875319170083,0.0010396297402306704,-0.8124061436553103,0.583089725874827,1528.3186598819425,1452.3186598819425,1523.3626802361148,1525.6813401180575,1450.0,1487.3186598819425,1.4995267452267254,-2.18124812411581,1.2422521720741901,1.3619069851040184,-2.295727662538411,-0.5133341059891255,-0.6817213788890849,0.5133341059891255,0.30843149463979747,0.10359377204652723,-0.8574801934504084,0.3976224046749353
1645467624.5171704,5.709572886370482,-0.907840572671666,-0.006300574379905969,-0.015529461300194447,0.014814009611055886,0.031915589487018586,0.9992601143339334,-0.5750537148197328,0.3887273648197339,9.851033746261871,0.010529384301848042,-0.014367893801087054,-0.11182280717834893,-0.5690804605372622,0.41299052055706664,0.04441879779793646,0.0009649331877489191,0.000832202333473914,-0.8158027987184027,0.5783287732306258,1528.0,1452.0,1522.4345439777674,1526.0,1448.9563626518448,1487.0,1.4827889338048408,-2.19692006922196,1.1947867205929603,1.3784279558094568,-2.34761414585351,-0.5283486801454274,-0.7141311354171194,0.5283486801454274,0.22560053054890716,0.11357976107534687,-0.8611450438947872,0.39674910134081076
1645467624.6171703,5.7137456725078035,-0.9069714926916723,-0.006284859842673053,-0.015612303293481098,0.015129387170283436,0.029922017041338955,0.9993157811852578,-0.5620532347368434,0.3936801254385956,9.867979988947372,0.010870267442242279,-0.017582098033967885,-0.1149557306929878,-0.5559441128517424,0.4075912632657638,0.061341949492143555,0.0006620682209057792,0.00040257276767517285,-0.8191583845797032,0.5735668579804877,1528.0,1452.0,1522.063863002315,1525.2907579984567,1448.0,1487.0,1.4827889338048408,-2.19692006922196,1.175803928621652,1.3417341482992051,-2.395161595995887,-0.5283486801454274,-0.7141311354171194,0.5283486801454274,0.12237648092496983,0.11154299428836838,-0.8597224427604302,0.39674910134081076
1645467624.7171702,5.717918458645124,-0.9061024127116787,-0.006269145305440136,-0.01569508152993526,0.015444702944789964,0.02792832240145183,0.9993673670750693,-0.5473581060750486,0.4381528967292084,9.801207118225147,0.01466860603897833,-7.89993685555066e-05,-0.11403012043942437,-0.5379558153859413,0.45222764433134494,-0.0054281958114757375,0.0008025498413628299,0.0003174074637952453,-0.8225054599967324,0.5687565590319094,1528.0,1452.0,1523.843212587516,1524.3135748249679,1447.843212587516,1487.0,1.4827889338048408,-2.19692006922196,1.2668932553348287,1.2911779612823167,-2.4029952692700673,-0.5283486801454274,-0.7141311354171194,0.5283486801454274,0.1550759473470779,0.09525376020941091,-0.8681866350302622,0.39674910134081076
